"cluster","intercept_baseline","x_baseline","retained_before_truncation_baseline","intercept_observed","x_observed","retained_before_truncation_observed","contamination","dataset_id","engine","variant","intercept_absolute_difference","x_absolute_difference","retention_changed"
"9",-1.02138017441669,0.290621261672634,TRUE,-1.02138017441597,0.290621261672341,TRUE,"vertical",5,"robustbase","cluster_block_order",7.26085858104852e-13,2.93709501164585e-13,FALSE
"1",-0.381916040396479,0.208586227849446,TRUE,-0.381916040396479,0.208586227849446,TRUE,"vertical",5,"robustbase","global_row_order",0,1.38777878078145e-16,FALSE
"10",1.73116614338577,0.0341159146500498,TRUE,1.73116614338599,0.0341159146498955,TRUE,"vertical",5,"robustbase","global_row_order",2.16937579011756e-13,1.54321000422897e-13,FALSE
"2",1.10217911366255,0.151631755737048,TRUE,1.10217910498398,0.15163174672712,TRUE,"vertical",5,"robustbase","global_row_order",8.67856475572637e-09,9.00992835894954e-09,FALSE
"3",0.119289502978405,0.208180703188353,TRUE,0.119289502987197,0.208180703181073,TRUE,"vertical",5,"robustbase","global_row_order",8.79180062085538e-12,7.28039850628193e-12,FALSE
"4",0.239686214328858,-0.000625764868688487,TRUE,0.239686214328858,-0.00062576486868844,TRUE,"vertical",5,"robustbase","global_row_order",5.55111512312578e-17,4.65122731996281e-17,FALSE
"5",0.738663021189912,-0.238623001377757,TRUE,0.738663021189911,-0.238623001377763,TRUE,"vertical",5,"robustbase","global_row_order",1.66533453693773e-15,6.38378239159465e-15,FALSE
"6",-0.868431403504948,0.162027473331618,TRUE,-0.868431399807691,0.162027469874783,TRUE,"vertical",5,"robustbase","global_row_order",3.69725683402322e-09,3.4568351237052e-09,FALSE
"7",-0.397184740724102,-0.0826455834224308,TRUE,-0.397184740721143,-0.0826455834180992,TRUE,"vertical",5,"robustbase","global_row_order",2.95879987177727e-12,4.3316322750897e-12,FALSE
"8",-1.08172984845296,-0.274364551321157,TRUE,-1.0817298549122,-0.274364548760215,TRUE,"vertical",5,"robustbase","global_row_order",6.45924269626619e-09,2.56094195849599e-09,FALSE
"9",-1.02138017441669,0.290621261672634,TRUE,-1.02138017441682,0.290621261672688,TRUE,"vertical",5,"robustbase","global_row_order",1.31006316905768e-13,5.340172748447e-14,FALSE
"1",-0.49874307649983,0.0916674474141428,TRUE,-0.49874307649983,0.0916674474141428,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"10",-1.16175256188359,-0.0769769799451589,TRUE,-1.16175256188359,-0.0769769799451589,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"2",0.124917218961307,-0.00839769459485293,TRUE,0.124917218961307,-0.00839769459485293,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"3",2.96126027012199,-0.305384910616907,TRUE,2.96126027012199,-0.305384910616907,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"4",0.87930018427337,0.0513003524495207,TRUE,0.87930018427337,0.0513003524495207,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"5",0.17656577502691,0.0505969806360384,TRUE,0.17656577502691,0.0505969806360384,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"6",-3.28264672140653,-0.152947002292492,TRUE,-3.28264672140653,-0.152947002292492,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"7",-0.67967048227808,-0.170069232118839,TRUE,-0.67967048227808,-0.170069232118839,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"8",-2.94464609498874,-0.08988088346975,TRUE,-2.94464609498874,-0.08988088346975,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"9",0.416892666996728,-0.100003271030106,TRUE,0.416892666996728,-0.100003271030106,TRUE,"bad_leverage",1,"robust","exact_repeat",0,0,FALSE
"1",-0.49874307649983,0.0916674474141428,TRUE,-0.49874316250493,0.091667402982506,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",8.60051002637974e-08,4.44316367864683e-08,FALSE
"10",-1.16175256188359,-0.0769769799451589,TRUE,-1.1617450610566,-0.0769758095822333,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",7.50082699174648e-06,1.17036292554551e-06,FALSE
"2",0.124917218961307,-0.00839769459485293,TRUE,0.124917357098597,-0.00839787371030742,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",1.38137289648621e-07,1.79115454496115e-07,FALSE
"3",2.96126027012199,-0.305384910616907,TRUE,2.96126027012199,-0.305384910616906,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",0,1.11022302462516e-16,FALSE
"4",0.87930018427337,0.0513003524495207,TRUE,0.879300173089285,0.0513003511015889,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",1.11840856575895e-08,1.34793180089909e-09,FALSE
"5",0.17656577502691,0.0505969806360384,TRUE,0.176565757846167,0.0505969981344408,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",1.71807420790149e-08,1.74984024561842e-08,FALSE
"6",-3.28264672140653,-0.152947002292492,TRUE,-3.28264671713069,-0.152947004975003,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",4.27584279094617e-09,2.68251110213669e-09,FALSE
"7",-0.67967048227808,-0.170069232118839,TRUE,-0.679670481554468,-0.170069234074413,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",7.23612614272895e-10,1.95557448012806e-09,FALSE
"8",-2.94464609498874,-0.08988088346975,TRUE,-2.94464103817434,-0.0898940735989406,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",5.05681440632344e-06,1.31901291905434e-05,FALSE
"9",0.416892666996728,-0.100003271030106,TRUE,0.416892466137341,-0.100003161141445,TRUE,"bad_leverage",1,"robust","within_cluster_row_order",2.00859387455843e-07,1.09888660629331e-07,FALSE
"1",-0.49874307649983,0.0916674474141428,TRUE,-0.49874307649983,0.0916674474141428,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"10",-1.16175256188359,-0.0769769799451589,TRUE,-1.16175256188359,-0.0769769799451589,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"2",0.124917218961307,-0.00839769459485293,TRUE,0.124917218961307,-0.00839769459485293,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"3",2.96126027012199,-0.305384910616907,TRUE,2.96126027012199,-0.305384910616907,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"4",0.87930018427337,0.0513003524495207,TRUE,0.87930018427337,0.0513003524495207,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"5",0.17656577502691,0.0505969806360384,TRUE,0.17656577502691,0.0505969806360384,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"6",-3.28264672140653,-0.152947002292492,TRUE,-3.28264672140653,-0.152947002292492,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"7",-0.67967048227808,-0.170069232118839,TRUE,-0.67967048227808,-0.170069232118839,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"8",-2.94464609498874,-0.08988088346975,TRUE,-2.94464609498874,-0.08988088346975,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"9",0.416892666996728,-0.100003271030106,TRUE,0.416892666996728,-0.100003271030106,TRUE,"bad_leverage",1,"robust","cluster_block_order",0,0,FALSE
"1",-0.49874307649983,0.0916674474141428,TRUE,-0.498743157835254,0.091667405394939,TRUE,"bad_leverage",1,"robust","global_row_order",8.13354233963892e-08,4.20192037831058e-08,FALSE
"10",-1.16175256188359,-0.0769769799451589,TRUE,-1.16174539699008,-0.0769758619983327,TRUE,"bad_leverage",1,"robust","global_row_order",7.16489351004768e-06,1.11794682614019e-06,FALSE
"2",0.124917218961307,-0.00839769459485293,TRUE,0.124917218876936,-0.00839769448545178,TRUE,"bad_leverage",1,"robust","global_row_order",8.43716346787815e-11,1.09401142658894e-10,FALSE
"3",2.96126027012199,-0.305384910616907,TRUE,2.96126027012199,-0.305384910616907,TRUE,"bad_leverage",1,"robust","global_row_order",0,5.55111512312578e-17,FALSE
"4",0.87930018427337,0.0513003524495207,TRUE,0.879300173000368,0.0513003510908724,TRUE,"bad_leverage",1,"robust","global_row_order",1.12730026424757e-08,1.35864831191101e-09,FALSE
"5",0.17656577502691,0.0505969806360384,TRUE,0.176565775309155,0.0505969803485561,TRUE,"bad_leverage",1,"robust","global_row_order",2.82245782301516e-10,2.87482260219463e-10,FALSE
"6",-3.28264672140653,-0.152947002292492,TRUE,-3.2826467213559,-0.152947002324256,TRUE,"bad_leverage",1,"robust","global_row_order",5.06310549042155e-11,3.17642301350674e-11,FALSE
"7",-0.67967048227808,-0.170069232118839,TRUE,-0.679670482905851,-0.170069230422286,TRUE,"bad_leverage",1,"robust","global_row_order",6.27770502248381e-10,1.69655270387814e-09,FALSE
"8",-2.94464609498874,-0.08988088346975,TRUE,-2.9446411006118,-0.0898939112716492,TRUE,"bad_leverage",1,"robust","global_row_order",4.99437694712057e-06,1.30278018991153e-05,FALSE
"9",0.416892666996728,-0.100003271030106,TRUE,0.416892547760508,-0.100003205796866,TRUE,"bad_leverage",1,"robust","global_row_order",1.19236220341712e-07,6.52332396017252e-08,FALSE
"1",-0.526062430397353,0.077507760572757,TRUE,-0.526062430397353,0.077507760572757,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"10",-1.19743974242087,-0.0995005657915803,TRUE,-1.19743974242087,-0.0995005657915803,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"2",0.173457458419812,0.260338036937297,TRUE,0.173457458419812,0.260338036937297,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"3",2.96433365413969,-0.306337739569845,TRUE,2.96433365413969,-0.306337739569845,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"4",0.803619673016692,0.0248985453881962,TRUE,0.803619673016692,0.0248985453881962,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"5",0.168195987000201,0.0729141954766787,TRUE,0.168195987000201,0.0729141954766787,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"6",-3.31378627244291,-0.121318574749309,TRUE,-3.31378627244291,-0.121318574749309,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"7",-0.72329414667047,-0.186628074611646,TRUE,-0.72329414667047,-0.186628074611646,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"8",-2.92381879128254,-0.0693570025050522,TRUE,-2.92381879128254,-0.0693570025050522,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"9",0.485864969123832,-0.123736436193049,TRUE,0.485864969123832,-0.123736436193049,TRUE,"bad_leverage",1,"robustbase","exact_repeat",0,0,FALSE
"1",-0.526062430397353,0.077507760572757,TRUE,-0.526062424638241,0.0775077618776251,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",5.75911207612023e-09,1.30486808858077e-09,FALSE
"10",-1.19743974242087,-0.0995005657915803,TRUE,-1.19743974242087,-0.0995005657915803,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",6.66133814775094e-16,2.77555756156289e-17,FALSE
"2",0.173457458419812,0.260338036937297,TRUE,0.173457458419812,0.260338036937297,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",3.05311331771918e-16,4.44089209850063e-16,FALSE
"3",2.96433365413969,-0.306337739569845,TRUE,2.96433365413969,-0.306337739569844,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",1.77635683940025e-15,1.66533453693773e-16,FALSE
"4",0.803619673016692,0.0248985453881962,TRUE,0.803619673016693,0.0248985453881963,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",6.66133814775094e-16,3.12250225675825e-17,FALSE
"5",0.168195987000201,0.0729141954766787,TRUE,0.168195987000201,0.0729141954766788,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",2.77555756156289e-17,5.55111512312578e-17,FALSE
"6",-3.31378627244291,-0.121318574749309,TRUE,-3.31378627246887,-0.121318574595887,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",2.5960567029415e-11,1.5342171977295e-10,FALSE
"7",-0.72329414667047,-0.186628074611646,TRUE,-0.72329414667047,-0.186628074611646,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",2.22044604925031e-16,8.32667268468867e-17,FALSE
"8",-2.92381879128254,-0.0693570025050522,TRUE,-2.92381879128253,-0.0693570025050522,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",4.44089209850063e-16,2.77555756156289e-17,FALSE
"9",0.485864969123832,-0.123736436193049,TRUE,0.485864934880881,-0.123736421604276,TRUE,"bad_leverage",1,"robustbase","within_cluster_row_order",3.42429505306718e-08,1.45887732450056e-08,FALSE
"1",-0.526062430397353,0.077507760572757,TRUE,-0.526062443047173,0.077507757706631,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",1.2649820191335e-08,2.86612607258707e-09,FALSE
"10",-1.19743974242087,-0.0995005657915803,TRUE,-1.19743974242087,-0.0995005657915803,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",0,0,FALSE
"2",0.173457458419812,0.260338036937297,TRUE,0.173456902657817,0.260338572460234,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",5.55761994397441e-07,5.35522937328281e-07,FALSE
"3",2.96433365413969,-0.306337739569845,TRUE,2.96433365413967,-0.30633773956984,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",2.57571741713036e-14,4.10782519111308e-15,FALSE
"4",0.803619673016692,0.0248985453881962,TRUE,0.80361967301666,0.0248985453883134,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",3.21964677141295e-14,1.17215265271753e-13,FALSE
"5",0.168195987000201,0.0729141954766787,TRUE,0.168195987000201,0.0729141954766787,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",0,0,FALSE
"6",-3.31378627244291,-0.121318574749309,TRUE,-3.31378627486561,-0.121318560431395,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",2.42269981853838e-09,1.43179141043337e-08,FALSE
"7",-0.72329414667047,-0.186628074611646,TRUE,-0.72329414667047,-0.186628074611646,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",0,0,FALSE
"8",-2.92381879128254,-0.0693570025050522,TRUE,-2.92381880434022,-0.0693570267588531,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",1.30576829349138e-08,2.42538008704551e-08,FALSE
"9",0.485864969123832,-0.123736436193049,TRUE,0.485864934880881,-0.123736421604276,TRUE,"bad_leverage",1,"robustbase","cluster_block_order",3.42429506416941e-08,1.45887732033723e-08,FALSE
"1",-0.526062430397353,0.077507760572757,TRUE,-0.526062424289699,0.0775077619565956,TRUE,"bad_leverage",1,"robustbase","global_row_order",6.10765349406961e-09,1.38383858538926e-09,FALSE
"10",-1.19743974242087,-0.0995005657915803,TRUE,-1.19743974242491,-0.0995005657898837,TRUE,"bad_leverage",1,"robustbase","global_row_order",4.03610478372229e-12,1.69654568171751e-12,FALSE
"2",0.173457458419812,0.260338036937297,TRUE,0.173456902657817,0.260338572460234,TRUE,"bad_leverage",1,"robustbase","global_row_order",5.55761994452952e-07,5.35522937328281e-07,FALSE
"3",2.96433365413969,-0.306337739569845,TRUE,2.96433365413966,-0.30633773956984,TRUE,"bad_leverage",1,"robustbase","global_row_order",2.8421709430404e-14,4.16333634234434e-15,FALSE
"4",0.803619673016692,0.0248985453881962,TRUE,0.80361967301666,0.0248985453883134,TRUE,"bad_leverage",1,"robustbase","global_row_order",3.19744231092045e-14,1.17222204165657e-13,FALSE
"5",0.168195987000201,0.0729141954766787,TRUE,0.168195987410298,0.0729141941043322,TRUE,"bad_leverage",1,"robustbase","global_row_order",4.10097594771841e-10,1.37234648645013e-09,FALSE
"6",-3.31378627244291,-0.121318574749309,TRUE,-3.31378627244291,-0.121318574749309,TRUE,"bad_leverage",1,"robustbase","global_row_order",2.22044604925031e-15,6.10622663543836e-16,FALSE
"7",-0.72329414667047,-0.186628074611646,TRUE,-0.723294143799348,-0.186628073188089,TRUE,"bad_leverage",1,"robustbase","global_row_order",2.87112222885355e-09,1.4235574108401e-09,FALSE
"8",-2.92381879128254,-0.0693570025050522,TRUE,-2.92381879875417,-0.0693570163831642,TRUE,"bad_leverage",1,"robustbase","global_row_order",7.47162998138151e-09,1.38781119929376e-08,FALSE
"9",0.485864969123832,-0.123736436193049,TRUE,0.485864934880882,-0.123736421604276,TRUE,"bad_leverage",1,"robustbase","global_row_order",3.42429501420938e-08,1.45887732033723e-08,FALSE
"1",2.16003585820819,-0.116047580616748,TRUE,2.16003585820819,-0.116047580616748,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"10",0.606809686096278,0.0864648716693032,TRUE,0.606809686096278,0.0864648716693032,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"2",0.780325513005359,-0.026661129899047,TRUE,0.780325513005359,-0.026661129899047,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"3",-1.00462603937221,-0.0259523157679164,TRUE,-1.00462603937221,-0.0259523157679164,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"4",0.712724995602115,-0.025431346372118,TRUE,0.712724995602115,-0.025431346372118,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"5",0.743342879943866,-0.0665383121350993,TRUE,0.743342879943866,-0.0665383121350993,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"6",1.55960601194298,-0.0495059937146996,TRUE,1.55960601194298,-0.0495059937146996,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"7",0.958370692495706,-0.237437123424861,TRUE,0.958370692495706,-0.237437123424861,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"8",0.568228202062217,-0.0693835818868705,TRUE,0.568228202062217,-0.0693835818868705,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"9",-0.441258104891,0.0497836729948744,TRUE,-0.441258104891,0.0497836729948744,TRUE,"bad_leverage",2,"robust","exact_repeat",0,0,FALSE
"1",2.16003585820819,-0.116047580616748,TRUE,2.1600344639066,-0.116047057112689,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",1.39430159507015e-06,5.23504058630442e-07,FALSE
"10",0.606809686096278,0.0864648716693032,TRUE,0.606809669103272,0.0864648548361116,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",1.69930056692635e-08,1.68331915906261e-08,FALSE
"2",0.780325513005359,-0.026661129899047,TRUE,0.780325439343755,-0.0266611227168353,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",7.36616041496774e-08,7.18221163445443e-09,FALSE
"3",-1.00462603937221,-0.0259523157679164,TRUE,-1.00462584329919,-0.0259499524607238,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",1.96073019154142e-07,2.36330719251276e-06,FALSE
"4",0.712724995602115,-0.025431346372118,TRUE,0.712725058706201,-0.0254313184748686,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",6.3104086067689e-08,2.78972493786278e-08,FALSE
"5",0.743342879943866,-0.0665383121350993,TRUE,0.743342870710457,-0.0665383161384987,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",9.23340892633462e-09,4.00339940365146e-09,FALSE
"6",1.55960601194298,-0.0495059937146996,TRUE,1.55960602654867,-0.0495060009496145,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",1.46056944316797e-08,7.23491484083683e-09,FALSE
"7",0.958370692495706,-0.237437123424861,TRUE,0.958370672522256,-0.237437108564095,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",1.99734502270843e-08,1.48607668115641e-08,FALSE
"8",0.568228202062217,-0.0693835818868705,TRUE,0.568228600588668,-0.0693835522168975,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",3.9852645172811e-07,2.966997307563e-08,FALSE
"9",-0.441258104891,0.0497836729948744,TRUE,-0.441257675273745,0.0497834049089333,TRUE,"bad_leverage",2,"robust","within_cluster_row_order",4.29617255104375e-07,2.68085941119989e-07,FALSE
"1",2.16003585820819,-0.116047580616748,TRUE,2.16003585820819,-0.116047580616748,TRUE,"bad_leverage",2,"robust","cluster_block_order",0,0,FALSE
